DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV
12/3/18,28196072,Hagenaars SP,2/14/17,PLoS Genet,www.ncbi.nlm.nih.gov/pubmed/28196072,Genetic prediction of male pattern baldness.,Male-pattern baldness,"52,874 British ancestry males",,Xq11.2,X,64535564,NR,SHC1P1 - YWHAZP7,ENSG00000230889,ENSG00000227261,,101419,77068,rs146112277-A,rs146112277,0,146112277,intergenic_variant,1,NR,1.00E-11,11,,0.1346,NR unit decrease,NR [NR] (imputed),N
12/3/18,28196072,Hagenaars SP,2/14/17,PLoS Genet,www.ncbi.nlm.nih.gov/pubmed/28196072,Genetic prediction of male pattern baldness.,Male-pattern baldness,"52,874 British ancestry males",,Xq12,X,66033111,VSIG4,VSIG4,,,ENSG00000155659,,,rs147670940-T,rs147670940,0,147670940,intron_variant,0,NR,3.00E-11,10.52287875,,0.1684,NR unit decrease,NR [NR] (imputed),N
8/19/20,32493714,Klimentidis YC,6/3/20,Diabetes,www.ncbi.nlm.nih.gov/pubmed/32493714,Phenotypic and Genetic Characterization of Lower LDL-C and Increased Type-2 Diabetes Risk in the UK Biobank.,Low density lipoprotein cholesterol levels,"431,167 European ancestry individuals",NA,Xp22.12,X,20136228,NR,EIF1AX,,,ENSG00000173674,,,rs73447108-C,rs73447108,0,73447108,intron_variant,0,0.801919,8.00E-18,17.09691001,,0.0172508,[0.013-0.021] unit increase,Affymetrix [15000001],N
12/3/18,28196072,Hagenaars SP,2/14/17,PLoS Genet,www.ncbi.nlm.nih.gov/pubmed/28196072,Genetic prediction of male pattern baldness.,Male-pattern baldness,"52,874 British ancestry males",,Xp11.21,X,55304526,"FAM104B, MTRNR2L10, PAGE3, PAGE5",AL158819.1 - MIR4536-2,ENSG00000232765,ENSG00000266328,,15741,146969,rs138216499-A,rs138216499,0,138216499,intergenic_variant,1,NR,5.00E-10,9.301029996,,0.09951,NR unit decrease,NR [NR] (imputed),N
12/3/18,28196072,Hagenaars SP,2/14/17,PLoS Genet,www.ncbi.nlm.nih.gov/pubmed/28196072,Genetic prediction of male pattern baldness.,Male-pattern baldness,"52,874 British ancestry males",,Xq28,X,153494403,NR,HAUS7,,,ENSG00000213397,,,rs11796997-A,rs11796997,0,11796997,intron_variant,0,NR,6.00E-10,9.22184875,,0.06176,NR unit increase,NR [NR] (imputed),N
3/3/20,28369058,Folkersen L,4/3/17,PLoS Genet,www.ncbi.nlm.nih.gov/pubmed/28369058,Mapping of 79 loci for 83 plasma protein biomarkers in cardiovascular disease.,Blood protein levels in cardiovascular risk,"3,394 European ancestry individuals","2,639 individuals",Xq26.1,X,129737601,XPNPEP2,AL022162.1 - XPNPEP2,ENSG00000287024,ENSG00000122121,,59253,1373,rs2050011-T,rs2050011,0,2050011,intergenic_variant,1,0.33,2.00E-68,67.69897,,0.36,unit decrease,Illumina [5270624] (imputed),N
12/23/19,31740837,Lam M,11/18/19,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/31740837,Comparative genetic architectures of schizophrenia in East Asian and European populations.,Schizophrenia,"22,778 East Asian ancestry cases, 35,362 East Asian ancestry controls, 33,640 European ancestry cases, 43,456 European ancestry controls",NA,Xp22.12,X,21551802,NR,CNKSR2,,,ENSG00000149970,,,rs6633421-?,rs6633421,0,6633421,intron_variant,0,NR,1.00E-11,11,,1.0767,[1.06-1.1],"Affymetrix, Illumina [12447948] (imputed)",N
12/23/19,31740837,Lam M,11/18/19,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/31740837,Comparative genetic architectures of schizophrenia in East Asian and European populations.,Schizophrenia,"22,778 East Asian ancestry cases, 35,362 East Asian ancestry controls, 33,640 European ancestry cases, 43,456 European ancestry controls",NA,Xp21.3,X,29258095,NR,IL1RAPL1,,,ENSG00000169306,,,rs5943630-?,rs5943630,0,5943630,intron_variant,0,NR,2.00E-09,8.698970004,,1.05243,[1.04-1.07],"Affymetrix, Illumina [12447948] (imputed)",N
12/23/19,31740837,Lam M,11/18/19,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/31740837,Comparative genetic architectures of schizophrenia in East Asian and European populations.,Schizophrenia,"22,778 East Asian ancestry cases, 35,362 East Asian ancestry controls, 33,640 European ancestry cases, 43,456 European ancestry controls",NA,Xq13.1,X,69162993,NR,PJA1,,,ENSG00000181191,,,rs7067170-?,rs7067170,0,7067170,synonymous_variant,0,NR,3.00E-10,9.522878745,,1.07047,[1.05-1.09],"Affymetrix, Illumina [12447948] (imputed)",N
1/28/19,30598549,Morris JA,12/31/18,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30598549,An atlas of genetic influences on osteoporosis in humans and mice.,Heel bone mineral density,"426,824 British ancestry individuals",NA,Xp22.31,X,8948605,FAM9B,AC074281.2 - AC074281.1,ENSG00000285896,ENSG00000225271,,21452,31820,rs17307280-A,rs17307280,0,17307280,intergenic_variant,1,0.73309,1.00E-24,24,,0.0216641,[0.018-0.026] unit decrease,NR [13737936] (imputed),N
1/28/19,30598549,Morris JA,12/31/18,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30598549,An atlas of genetic influences on osteoporosis in humans and mice.,Heel bone mineral density,"426,824 British ancestry individuals",NA,Xp11.3,X,43976547,NDP,NDP - AL034370.1,ENSG00000124479,ENSG00000214019,,3152,52785,rs5952416-C,rs5952416,0,5952416,intergenic_variant,1,0.676086,7.00E-46,45.15490196,,0.0334162,[0.029-0.038] unit increase,NR [13737936] (imputed),N
1/28/19,30598549,Morris JA,12/31/18,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30598549,An atlas of genetic influences on osteoporosis in humans and mice.,Heel bone mineral density,"426,824 British ancestry individuals",NA,Xp11.3,X,44018229,NDP,NDP - AL034370.1,ENSG00000124479,ENSG00000214019,,44834,11103,rs5906426-A,rs5906426,0,5906426,regulatory_region_variant,1,0.366423,9.00E-13,12.04575749,,0.0162826,[0.012-0.021] unit decrease,NR [13737936] (imputed),N
1/28/19,30598549,Morris JA,12/31/18,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30598549,An atlas of genetic influences on osteoporosis in humans and mice.,Heel bone mineral density,"426,824 British ancestry individuals",NA,Xp11.21,X,56981783,SPIN3,SPIN3,,,ENSG00000204271,,,rs5914035-C,rs5914035,0,5914035,3_prime_UTR_variant,0,0.222936,8.00E-24,23.09691001,,0.0226915,[0.018-0.027] unit increase,NR [13737936] (imputed),N
1/28/19,30598549,Morris JA,12/31/18,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30598549,An atlas of genetic influences on osteoporosis in humans and mice.,Heel bone mineral density,"426,824 British ancestry individuals",NA,Xq13.1,X,69323161,LINC00269,LINC00269 - CYCSP43,ENSG00000215162,ENSG00000231706,,113237,162182,rs17302855-A,rs17302855,0,17302855,intergenic_variant,1,0.536708,1.00E-12,12,,0.0133325,[0.0096-0.017] unit increase,NR [13737936] (imputed),N
1/28/19,30598549,Morris JA,12/31/18,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30598549,An atlas of genetic influences on osteoporosis in humans and mice.,Heel bone mineral density,"426,824 British ancestry individuals",NA,Xq26.2,X,132119333,FRMD7,FRMD7,,,ENSG00000165694,,,rs5933080-T,rs5933080,0,5933080,intron_variant,0,0.746415,3.00E-10,9.522878745,,0.0135371,[0.0093-0.0178] unit increase,NR [13737936] (imputed),N
7/27/20,31969989,Oni-Orisan A,1/16/20,NPJ Genom Med,www.ncbi.nlm.nih.gov/pubmed/31969989,The impact of adjusting for baseline in pharmacogenomic genome-wide association studies of quantitative change.,Low density lipoprotein cholesterol levels (on statin treatment),"28,616 European ancestry individuals, 1,205 African ancestry individuals, 2,350 East Asian ancestry individuals, 2,703 Hispanic/Latino individuals",NA,Xq21.33,X,98750914,NR,AL157778.1,,,ENSG00000281566,,,rs5966882-C,rs5966882,0,5966882,intron_variant,0,0.008,5.00E-09,8.301029996,(EA),0.08,[0.053-0.107] unit decrease,Affymetrix [13250765] (imputed),N
4/16/20,31488892,Masuda T,9/5/19,Eur J Hum Genet,www.ncbi.nlm.nih.gov/pubmed/31488892,GWAS of five gynecologic diseases and cross-trait analysis in Japanese.,Uterine fibroids (MTAG),"5,236 Japanese ancestry cases, 39,556 Japanese ancestry controls",NA,Xp11.4,X,37841575,Intergenic,"AF241726.2, DYNLT3",,,"ENSG00000250349, ENSG00000165169",,,rs4506367-?,rs4506367,0,4506367,intron_variant,0,,7.00E-06,5.15490196,,1.03,[1.02-1.04],Illumina [7645193] (imputed),N
4/16/20,31488892,Masuda T,9/5/19,Eur J Hum Genet,www.ncbi.nlm.nih.gov/pubmed/31488892,GWAS of five gynecologic diseases and cross-trait analysis in Japanese.,Uterine fibroids (MTAG),"5,236 Japanese ancestry cases, 39,556 Japanese ancestry controls",NA,Xq26.2,X,132194809,Intergenic,AL049792.1 - RAP2C,ENSG00000228819,ENSG00000123728,,63457,8215,rs1987421-?,rs1987421,0,1987421,intergenic_variant,1,,2.00E-06,5.698970004,,1.07,[1.04-1.09],Illumina [7645193] (imputed),N
4/16/20,31488892,Masuda T,9/5/19,Eur J Hum Genet,www.ncbi.nlm.nih.gov/pubmed/31488892,GWAS of five gynecologic diseases and cross-trait analysis in Japanese.,Uterine fibroids (MTAG),"5,236 Japanese ancestry cases, 39,556 Japanese ancestry controls",NA,Xq27.3,X,143568611,Intergenic,SPANXN3 - SLITRK4,ENSG00000189252,ENSG00000179542,,51136,54179,rs6637027-?,rs6637027,0,6637027,intergenic_variant,1,,3.00E-06,5.522878745,,1.0309278,[1.02-1.04],Illumina [7645193] (imputed),N
4/16/20,31488892,Masuda T,9/5/19,Eur J Hum Genet,www.ncbi.nlm.nih.gov/pubmed/31488892,GWAS of five gynecologic diseases and cross-trait analysis in Japanese.,Uterine fibroids,"5,236 Japanese ancestry cases, 39,556 Japanese ancestry controls",NA,Xq27.3,X,143588574,Intergenic,SPANXN3 - SLITRK4,ENSG00000189252,ENSG00000179542,,71099,34216,rs148851274-?,rs148851274,0,148851274,intergenic_variant,1,,2.00E-06,5.698970004,,1.14,[1.08-1.20],Illumina [7645193] (imputed),N
4/16/20,31488892,Masuda T,9/5/19,Eur J Hum Genet,www.ncbi.nlm.nih.gov/pubmed/31488892,GWAS of five gynecologic diseases and cross-trait analysis in Japanese.,Uterine fibroids,"5,236 Japanese ancestry cases, 39,556 Japanese ancestry controls",NA,Xq26.2,X,132197564,Intergenic,AL049792.1 - RAP2C,ENSG00000228819,ENSG00000123728,,66212,5460,rs5933120-?,rs5933120,0,5933120,intergenic_variant,1,,7.00E-06,5.15490196,,1.2,[1.11-1.31],Illumina [7645193] (imputed),N
3/31/20,31959922,Matoba N,1/20/20,Nat Hum Behav,www.ncbi.nlm.nih.gov/pubmed/31959922,"GWAS of 165,084 Japanese individuals identified nine loci associated with dietary habits.",Alcohol consumption (drinkers vs non-drinkers),"83,713 Japanese ancestry ever drinkers, 81,371 Japanese ancestry never drinkers",NA,Xp11.21,X,57078845,"SPIN3, SPIN2B",AL139397.2 - SPIN2B,ENSG00000237708,ENSG00000186787,,9160,39706,rs150096-?,rs150096,0,150096,intergenic_variant,1,NR,2.00E-08,7.698970004,,0.044,[0.029-0.059] unit decrease,Illumina [6108828] (imputed),N
4/16/20,31488892,Masuda T,9/5/19,Eur J Hum Genet,www.ncbi.nlm.nih.gov/pubmed/31488892,GWAS of five gynecologic diseases and cross-trait analysis in Japanese.,Endometriosis,"645 Japanese ancestry cases, 39,556 Japanese ancestry controls",NA,Xq27.3,X,147212189,Intergenic,AL589669.1,,,ENSG00000284377,,,rs2218611-?,rs2218611,0,2218611,intron_variant,0,,6.00E-06,5.22184875,,1.38,[1.20-1.58],Illumina [7645193] (imputed),N
4/16/20,31488892,Masuda T,9/5/19,Eur J Hum Genet,www.ncbi.nlm.nih.gov/pubmed/31488892,GWAS of five gynecologic diseases and cross-trait analysis in Japanese.,Ovarian cancer (MTAG),"647 Japanese ancestry cases, 39,556 Japanese ancestry controls",NA,Xp22.11,X,23276803,Intergenic,AC004470.2,,,ENSG00000288546,,,rs972834-?,rs972834,0,972834,intron_variant,0,,7.00E-06,5.15490196,,1.03,[1.02-1.05],Illumina [7645193] (imputed),N
10/30/20,31844061,Malaria Genomic Epidemiology Network,12/16/19,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/31844061,"Insights into malaria susceptibility using genome-wide data on 17,000 individuals from Africa, Asia and Oceania.",Malaria,"7,957 African ancestry cases, 7,746 African ancestry controls, 718 Asian ancestry cases, 546 Asian ancestry controls, 402 Oceanian cases, 374 Oceanian controls",NR,Xp22.11,X,24432031,"PDK3, SUPT20HL1, SUPT20HL2",AC004552.1 - PDK3,ENSG00000225071,ENSG00000067992,,2111,33190,rs59309986-?,rs59309986,0,59309986,intergenic_variant,1,,8.00E-07,6.096910013,(additive),0.595,[0.36-0.83] unit increase,Illumina [1492601] (imputed),N
10/30/20,31844061,Malaria Genomic Epidemiology Network,12/16/19,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/31844061,"Insights into malaria susceptibility using genome-wide data on 17,000 individuals from Africa, Asia and Oceania.",Malaria,"7,957 African ancestry cases, 7,746 African ancestry controls, 718 Asian ancestry cases, 546 Asian ancestry controls, 402 Oceanian cases, 374 Oceanian controls",NR,Xp22.11,X,24432031,"PDK3, SUPT20HL1, SUPT20HL2",AC004552.1 - PDK3,ENSG00000225071,ENSG00000067992,,2111,33190,rs59309986-?,rs59309986,0,59309986,intergenic_variant,1,,8.00E-06,5.096910013,(dominant),0.384,[0.08-0.688] unit increase,Illumina [1492601] (imputed),N
8/5/19,31043758,Warrington NM,5/1/19,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/31043758,Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.,Offspring birth weight,"210,267 European ancestry individuals, 19,802 individuals",NR,Xq23,X,116016501,AGTR2,RN7SL712P - AKR1B1P8,ENSG00000266828,ENSG00000231371,,23728,26982,rs6608539-A,rs6608539,0,6608539,intergenic_variant,1,0.46753,2.00E-14,13.69897,,0.02404,[0.018-0.03] unit increase,"Affymetrix, Illumina [14869762] (imputed)",N
8/5/19,31043758,Warrington NM,5/1/19,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/31043758,Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.,Birth weight,"298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals",NR,Xq13.1,X,69162993,PJA1,PJA1,,,ENSG00000181191,,,rs7067170-G,rs7067170,0,7067170,synonymous_variant,0,0.760173,4.00E-10,9.397940009,,0.017154,[0.012-0.023] unit increase,"Affymetrix, Illumina [15144367] (imputed)",N
8/5/19,31043758,Warrington NM,5/1/19,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/31043758,Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.,Birth weight,"298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals",NR,Xq21.1,X,79375360,ITM2A,AL009028.1 - TBX22,ENSG00000270268,ENSG00000122145,,5195,639393,rs7886910-C,rs7886910,0,7886910,intergenic_variant,1,0.934279,3.00E-12,11.52287875,,0.033142,[0.024-0.042] unit increase,"Affymetrix, Illumina [15144367] (imputed)",N
8/5/19,31043758,Warrington NM,5/1/19,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/31043758,Maternal and fetal genetic effects on birth weight and their relevance to cardio-metabolic risk factors.,Birth weight,"298,142 European ancestry individuals, 6,635 African American individuals, 1,449 Filipino individuals, 420 Turkish individuals, 365 Moroccan individuals, 395 Surinamese individuals, 1,052 Afro-Caribbean individuals, 612 Hispanic individuals, 1,180 Thai individuals, 840 Chinese ancestry individuals, 10,133 individuals",NR,Xq26.3,X,134693838,PLAC1,PLAC1,,,ENSG00000170965,,,rs11096402-G,rs11096402,0,11096402,intron_variant,0,0.246767,3.00E-14,13.52287875,,0.020853,[0.015-0.026] unit increase,"Affymetrix, Illumina [15144367] (imputed)",N
10/30/20,31844061,Malaria Genomic Epidemiology Network,12/16/19,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/31844061,"Insights into malaria susceptibility using genome-wide data on 17,000 individuals from Africa, Asia and Oceania.",Malaria,"7,957 African ancestry cases, 7,746 African ancestry controls, 718 Asian ancestry cases, 546 Asian ancestry controls, 402 Oceanian cases, 374 Oceanian controls",NR,Xp22.11,X,24432031,"PDK3, SUPT20HL1, SUPT20HL2",AC004552.1 - PDK3,ENSG00000225071,ENSG00000067992,,2111,33190,rs59309986-?,rs59309986,0,59309986,intergenic_variant,1,,7.00E-06,5.15490196,(heterogeneous),0.39,[0.22-0.56] unit increase,Illumina [1492601] (imputed),N
3/22/19,30807572,Gong J,2/26/19,PLoS Genet,www.ncbi.nlm.nih.gov/pubmed/30807572,Genetic association and transcriptome integration identify contributing genes and tissues at cystic fibrosis modifier loci.,Meconium ileus in cystic fibrosis,"1,115 European ancestry cases, 5,655 European ancestry controls",NA,Xq23,X,116435671,SLC6A14,RNU6-154P - SLC6A14,ENSG00000207033,ENSG00000268104,,34718,935,rs3788766-T,rs3788766,0,3788766,regulatory_region_variant,1,0.61,2.00E-16,15.69897,,1.44,NR,Illumina [8763019] (imputed),N
9/20/18,30019117,Liu J,7/17/18,Hum Genet,www.ncbi.nlm.nih.gov/pubmed/30019117,The coexistence of copy number variations (CNVs) and single nucleotide polymorphisms (SNPs) at a locus can result in distorted calculations of the significance in associating SNPs to disease.,Adolescent idiopathic scoliosis,"196 cases, 303 controls",NA,Xq26.2,X,133083032,NR,USP26,,,ENSG00000134588,,,rs1413151-?,rs1413151,0,1413151,intron_variant,0,NR,1.00E-06,6,,,,Affymetrix [NR],N
9/20/18,30019117,Liu J,7/17/18,Hum Genet,www.ncbi.nlm.nih.gov/pubmed/30019117,The coexistence of copy number variations (CNVs) and single nucleotide polymorphisms (SNPs) at a locus can result in distorted calculations of the significance in associating SNPs to disease.,Adolescent idiopathic scoliosis,"196 cases, 303 controls",NA,Xp22.2,X,12158936,NR,FRMPD4,,,ENSG00000169933,,,rs4141343-?,rs4141343,0,4141343,intron_variant,0,NR,2.00E-06,5.698970004,,,,Affymetrix [NR],N
9/20/18,30019117,Liu J,7/17/18,Hum Genet,www.ncbi.nlm.nih.gov/pubmed/30019117,The coexistence of copy number variations (CNVs) and single nucleotide polymorphisms (SNPs) at a locus can result in distorted calculations of the significance in associating SNPs to disease.,Adolescent idiopathic scoliosis,"196 cases, 303 controls",NA,Xq25,X,127805037,NR,Z75741.1 - AL008633.1,ENSG00000224548,ENSG00000225689,,8304,222285,rs182727-?,rs182727,0,182727,intergenic_variant,1,NR,2.00E-06,5.698970004,,,,Affymetrix [NR],N
9/20/18,30019117,Liu J,7/17/18,Hum Genet,www.ncbi.nlm.nih.gov/pubmed/30019117,The coexistence of copy number variations (CNVs) and single nucleotide polymorphisms (SNPs) at a locus can result in distorted calculations of the significance in associating SNPs to disease.,Adolescent idiopathic scoliosis,"196 cases, 303 controls",NA,Xq27.3,X,147635690,NR,AL009048.1 - AC016925.1,ENSG00000228855,ENSG00000227505,,43781,165315,rs2719877-?,rs2719877,0,2719877,intergenic_variant,1,NR,5.00E-06,5.301029996,,,,Affymetrix [NR],N
9/20/18,30019117,Liu J,7/17/18,Hum Genet,www.ncbi.nlm.nih.gov/pubmed/30019117,The coexistence of copy number variations (CNVs) and single nucleotide polymorphisms (SNPs) at a locus can result in distorted calculations of the significance in associating SNPs to disease.,Adolescent idiopathic scoliosis,"196 cases, 303 controls",NA,Xp22.33,X,2641206,NR,CD99P1,,,ENSG00000223773,,,rs6567633-?,rs6567633,0,6567633,intron_variant,0,NR,5.00E-06,5.301029996,,,,Affymetrix [NR],N
9/20/18,30019117,Liu J,7/17/18,Hum Genet,www.ncbi.nlm.nih.gov/pubmed/30019117,The coexistence of copy number variations (CNVs) and single nucleotide polymorphisms (SNPs) at a locus can result in distorted calculations of the significance in associating SNPs to disease.,Adolescent idiopathic scoliosis,"196 cases, 303 controls",NA,Xp21.1,X,35123389,NR,AL596268.1 - RNU6-1087P,ENSG00000229347,ENSG00000252411,,63415,470784,rs12863455-?,rs12863455,0,12863455,intergenic_variant,1,NR,6.00E-06,5.22184875,,,,Affymetrix [NR],N
9/20/18,30019117,Liu J,7/17/18,Hum Genet,www.ncbi.nlm.nih.gov/pubmed/30019117,The coexistence of copy number variations (CNVs) and single nucleotide polymorphisms (SNPs) at a locus can result in distorted calculations of the significance in associating SNPs to disease.,Adolescent idiopathic scoliosis,"196 cases, 303 controls",NA,Xq23,X,111711411,NR,ALG13,,,ENSG00000101901,,,rs16986609-?,rs16986609,0,16986609,intron_variant,0,NR,7.00E-06,5.15490196,,,,Affymetrix [NR],N
9/20/18,30019117,Liu J,7/17/18,Hum Genet,www.ncbi.nlm.nih.gov/pubmed/30019117,The coexistence of copy number variations (CNVs) and single nucleotide polymorphisms (SNPs) at a locus can result in distorted calculations of the significance in associating SNPs to disease.,Adolescent idiopathic scoliosis,"196 cases, 303 controls",NA,Xq13.3,X,75397653,NR,ZDHHC15,,,ENSG00000102383,,,rs2367177-?,rs2367177,0,2367177,intron_variant,0,NR,7.00E-27,26.15490196,,,,Affymetrix [NR],N
9/20/18,30019117,Liu J,7/17/18,Hum Genet,www.ncbi.nlm.nih.gov/pubmed/30019117,The coexistence of copy number variations (CNVs) and single nucleotide polymorphisms (SNPs) at a locus can result in distorted calculations of the significance in associating SNPs to disease.,Adolescent idiopathic scoliosis,"196 cases, 303 controls",NA,Xq21.1,X,83022702,NR,ATG4AP1 - Z82170.1,ENSG00000232735,ENSG00000279437,,23466,483321,rs5922761-?,rs5922761,0,5922761,intergenic_variant,1,NR,2.00E-26,25.69897,,,,Affymetrix [NR],N
