DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV,MAPPED_TRAIT,MAPPED_TRAIT_URI,STUDY ACCESSION,GENOTYPING TECHNOLOGY
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Bioavailable testosterone levels,"178,782 European ancestry individuals",NA,Xp22.2,X,11191064,NR,ARHGAP6,,,ENSG00000047648,,,rs138271349-T,rs138271349,0,138271349,intron_variant,0,0.049893,6.00E-09,8.22184875,,0.0284812,[0.019-0.038] nmol/L increase,Affymetrix [16577424] (imputed),N,testosterone measurement,http://www.ebi.ac.uk/efo/EFO_0004908,GCST90012103,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Bioavailable testosterone levels,"178,782 European ancestry individuals",NA,Xp21.2,X,30313232,NR,NR0B1 - CXorf21,ENSG00000169297,ENSG00000120280,,3842,245577,rs1034948-G,rs1034948,0,1034948,regulatory_region_variant,1,0.867117,4.00E-09,8.397940009,,0.0183286,[0.012-0.024] nmol/L increase,Affymetrix [16577424] (imputed),N,testosterone measurement,http://www.ebi.ac.uk/efo/EFO_0004908,GCST90012103,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Bioavailable testosterone levels,"178,782 European ancestry individuals",NA,Xp11.22,X,50629904,NR,SHROOM4,,,ENSG00000158352,,,rs5915287-G,rs5915287,0,5915287,intron_variant,0,0.391313,1.00E-08,8,,0.0123973,[0.008-0.0167] nmol/L increase,Affymetrix [16577424] (imputed),N,testosterone measurement,http://www.ebi.ac.uk/efo/EFO_0004908,GCST90012103,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Bioavailable testosterone levels,"178,782 European ancestry individuals",NA,Xp11.22,X,53288098,NR,IQSEC2,,,ENSG00000124313,,,rs140498714-C,rs140498714,0,140498714,intron_variant,0,0.98271,2.00E-08,7.698970004,,0.0544025,[0.035-0.074] nmol/L increase,Affymetrix [16577424] (imputed),N,testosterone measurement,http://www.ebi.ac.uk/efo/EFO_0004908,GCST90012103,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Bioavailable testosterone levels,"178,782 European ancestry individuals",NA,Xp11.21,X,56789308,NR,NBDY,,,ENSG00000204272,,,rs5913997-G,rs5913997,0,5913997,intron_variant,0,0.195949,9.00E-90,89.04575749,,0.0526047,[0.047-0.058] nmol/L increase,Affymetrix [16577424] (imputed),N,testosterone measurement,http://www.ebi.ac.uk/efo/EFO_0004908,GCST90012103,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Bioavailable testosterone levels,"178,782 European ancestry individuals",NA,Xq11.2,X,64045132,NR,HNRNPDP1 - AL355852.1,ENSG00000232794,ENSG00000226010,,74,99740,rs146225865-G,rs146225865,0,146225865,intergenic_variant,1,0.986815,3.00E-25,24.52287875,,0.0943468,[0.076-0.113] nmol/L increase,Affymetrix [16577424] (imputed),N,testosterone measurement,http://www.ebi.ac.uk/efo/EFO_0004908,GCST90012103,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Bioavailable testosterone levels,"178,782 European ancestry individuals",NA,Xq12,X,66663841,NR,EDA2R - RNU6-394P,ENSG00000131080,ENSG00000222667,,24543,12417,rs73221538-C,rs73221538,0,73221538,intergenic_variant,1,0.877361,2.00E-67,66.69897,,0.055959,[0.05-0.062] nmol/L increase,Affymetrix [16577424] (imputed),N,testosterone measurement,http://www.ebi.ac.uk/efo/EFO_0004908,GCST90012103,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Bioavailable testosterone levels,"178,782 European ancestry individuals",NA,Xq12,X,67700337,NR,AR,,,ENSG00000169083,,,rs776715248-C,rs776715248,0,776715248,intron_variant,0,0.001318,2.00E-73,72.69897,,0.647573,[0.58-0.72] nmol/L increase,Affymetrix [16577424] (imputed),N,testosterone measurement,http://www.ebi.ac.uk/efo/EFO_0004908,GCST90012103,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Bioavailable testosterone levels,"178,782 European ancestry individuals",NA,Xq13.1,X,68712800,NR,STARD8,,,ENSG00000130052,,,rs147676232-C,rs147676232,0,147676232,intron_variant,0,0.9869,2.00E-11,10.69897,,0.0674853,[0.047-0.088] nmol/L increase,Affymetrix [16577424] (imputed),N,testosterone measurement,http://www.ebi.ac.uk/efo/EFO_0004908,GCST90012103,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Bioavailable testosterone levels,"178,782 European ancestry individuals",NA,Xq22.1,X,100691828,NR,SYTL4,,,ENSG00000102362,,,rs6616174-G,rs6616174,0,6616174,intron_variant,0,0.358776,2.00E-12,11.69897,,0.0157969,[0.011-0.02] nmol/L increase,Affymetrix [16577424] (imputed),N,testosterone measurement,http://www.ebi.ac.uk/efo/EFO_0004908,GCST90012103,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Bioavailable testosterone levels,"178,782 European ancestry individuals",NA,Xq23,X,110454215,NR,RTL9,,,ENSG00000243978,,,rs41306249-T,rs41306249,0,41306249,missense_variant,0,0.954089,2.00E-16,15.69897,,0.0417541,[0.032-0.052] nmol/L increase,Affymetrix [16577424] (imputed),N,testosterone measurement,http://www.ebi.ac.uk/efo/EFO_0004908,GCST90012103,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Sex hormone-binding globulin levels adjusted for BMI,"180,094 European ancestry individuals",NA,Xp22.33,X,2944680,NR,ARSL,,,ENSG00000157399,,,rs211644-C,rs211644,0,211644,intron_variant,0,0.690569,7.00E-11,10.15490196,,0.00582224,[0.004-0.0076] nmol/L increase,Affymetrix [16582621] (imputed),N,sex hormone-binding globulin measurement,http://www.ebi.ac.uk/efo/EFO_0004696,GCST90012108,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Sex hormone-binding globulin levels adjusted for BMI,"180,094 European ancestry individuals",NA,Xp22.2,X,9604147,NR,TBL1X,,,ENSG00000101849,,,rs73631501-T,rs73631501,0,73631501,intron_variant,0,0.097199,7.00E-17,16.15490196,,0.011225,[0.0085-0.0139] nmol/L increase,Affymetrix [16582621] (imputed),N,sex hormone-binding globulin measurement,http://www.ebi.ac.uk/efo/EFO_0004696,GCST90012108,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Sex hormone-binding globulin levels adjusted for BMI,"180,094 European ancestry individuals",NA,Xp22.2,X,15268335,NR,ASB9,,,ENSG00000102048,,,rs780309846-AAAAAAC,rs780309846,0,780309846,intron_variant,0,0.472444,8.00E-11,10.09691001,,0.00501999,[0.0034-0.0066] nmol/L increase,Affymetrix [16582621] (imputed),N,sex hormone-binding globulin measurement,http://www.ebi.ac.uk/efo/EFO_0004696,GCST90012108,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Sex hormone-binding globulin levels adjusted for BMI,"180,094 European ancestry individuals",NA,Xp22.2,X,16771805,NR,RNU7-56P - TXLNG,ENSG00000238709,ENSG00000086712,,3900,14627,rs6632893-A,rs6632893,0,6632893,intergenic_variant,1,0.706227,7.00E-11,10.15490196,,0.0055033,[0.0037-0.0073] nmol/L increase,Affymetrix [16582621] (imputed),N,sex hormone-binding globulin measurement,http://www.ebi.ac.uk/efo/EFO_0004696,GCST90012108,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Sex hormone-binding globulin levels adjusted for BMI,"180,094 European ancestry individuals",NA,Xp22.12,X,20165919,NR,RPS6KA3,,,ENSG00000177189,,,rs7892835-G,rs7892835,0,7892835,intron_variant,0,0.853595,6.00E-17,16.22184875,,0.00795337,[0.0057-0.0102] nmol/L increase,Affymetrix [16582621] (imputed),N,sex hormone-binding globulin measurement,http://www.ebi.ac.uk/efo/EFO_0004696,GCST90012108,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Sex hormone-binding globulin levels adjusted for BMI,"180,094 European ancestry individuals",NA,Xp11.22,X,53978105,NR,PHF8,,,ENSG00000172943,,,rs148427769-G,rs148427769,0,148427769,intron_variant,0,0.029282,2.00E-09,8.698970004,,0.0136182,[0.0088-0.0184] nmol/L increase,Affymetrix [16582621] (imputed),N,sex hormone-binding globulin measurement,http://www.ebi.ac.uk/efo/EFO_0004696,GCST90012108,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Sex hormone-binding globulin levels adjusted for BMI,"180,094 European ancestry individuals",NA,Xp11.21,X,55503203,NR,USP51 - AL590410.1,ENSG00000247746,ENSG00000277516,,14001,17179,rs778239811-T,rs778239811,0,778239811,intergenic_variant,1,0.731725,7.00E-11,10.15490196,,0.00597119,[0.0041-0.0078] nmol/L increase,Affymetrix [16582621] (imputed),N,sex hormone-binding globulin measurement,http://www.ebi.ac.uk/efo/EFO_0004696,GCST90012108,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Sex hormone-binding globulin levels adjusted for BMI,"180,094 European ancestry individuals",NA,Xq12,X,66953782,NR,RNU6-394P - AL049641.1,ENSG00000222667,ENSG00000226280,,277418,419791,rs200138078-C,rs200138078,1,75998704,intergenic_variant,1,0.852013,5.00E-17,16.30103,,0.00905913,[0.0068-0.0113] nmol/L increase,Affymetrix [16582621] (imputed),N,sex hormone-binding globulin measurement,http://www.ebi.ac.uk/efo/EFO_0004696,GCST90012108,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Sex hormone-binding globulin levels adjusted for BMI,"180,094 European ancestry individuals",NA,Xq23,X,110589911,NR,AC000113.1 - AL512882.1,ENSG00000287685,ENSG00000228042,,65591,46930,rs1418334-G,rs1418334,0,1418334,intergenic_variant,1,0.390263,2E-604,603.69897,,0.0419059,[0.04-0.044] nmol/L increase,Affymetrix [16582621] (imputed),N,sex hormone-binding globulin measurement,http://www.ebi.ac.uk/efo/EFO_0004696,GCST90012108,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Sex hormone-binding globulin levels adjusted for BMI,"180,094 European ancestry individuals",NA,Xq23,X,111829605,NR,TRPC5,,,ENSG00000072315,,,rs73266316-T,rs73266316,0,73266316,intron_variant,0,0.072012,2.00E-14,13.69897,,0.0131623,[0.0096-0.0167] nmol/L increase,Affymetrix [16582621] (imputed),N,sex hormone-binding globulin measurement,http://www.ebi.ac.uk/efo/EFO_0004696,GCST90012108,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Sex hormone-binding globulin levels adjusted for BMI,"180,094 European ancestry individuals",NA,Xq23,X,115898366,NR,DANT2,,,ENSG00000235244,,,rs12690320-G,rs12690320,0,12690320,intron_variant,0,0.557404,3.00E-10,9.522878745,,0.00520149,[0.0036-0.0068] nmol/L increase,Affymetrix [16582621] (imputed),N,sex hormone-binding globulin measurement,http://www.ebi.ac.uk/efo/EFO_0004696,GCST90012108,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Sex hormone-binding globulin levels adjusted for BMI,"180,094 European ancestry individuals",NA,Xq25,X,123716453,NR,THOC2,,,ENSG00000125676,,,rs73547906-C,rs73547906,0,73547906,intron_variant,0,0.711705,8.00E-11,10.09691001,,0.0055961,[0.0038-0.0074] nmol/L increase,Affymetrix [16582621] (imputed),N,sex hormone-binding globulin measurement,http://www.ebi.ac.uk/efo/EFO_0004696,GCST90012108,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Sex hormone-binding globulin levels adjusted for BMI,"180,094 European ancestry individuals",NA,Xq26.1,X,129980808,NR,AL034405.1 - BCORL1,ENSG00000235189,ENSG00000085185,,23280,299,rs180956060-G,rs180956060,0,180956060,regulatory_region_variant,1,0.896777,3.00E-23,22.52287875,,0.0141382,[0.011-0.017] nmol/L increase,Affymetrix [16582621] (imputed),N,sex hormone-binding globulin measurement,http://www.ebi.ac.uk/efo/EFO_0004696,GCST90012108,Genome-wide genotyping array
12/14/20,32042192,Ruth KS,2/10/20,Nat Med,www.ncbi.nlm.nih.gov/pubmed/32042192,Using human genetics to understand the disease impacts of testosterone in men and women.,Sex hormone-binding globulin levels adjusted for BMI,"180,094 European ancestry individuals",NA,Xq28,X,154319471,NR,TKTL1,,,ENSG00000007350,,,rs2283760-C,rs2283760,0,2283760,intron_variant,0,0.189338,5.00E-09,8.301029996,,0.00540935,[0.0033-0.0075] nmol/L increase,Affymetrix [16582621] (imputed),N,sex hormone-binding globulin measurement,http://www.ebi.ac.uk/efo/EFO_0004696,GCST90012108,Genome-wide genotyping array
5/15/19,28272467,Heilmann-Heimbach S,3/8/17,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/28272467,Meta-analysis identifies novel risk loci and yields systematic insights into the biology of male-pattern baldness.,Male-pattern baldness,"10,846 European ancestry cases, 11,672 European ancestry controls",NA,Xp11.1,X,58230108,,KRT8P17 - BX322784.1,ENSG00000235124,ENSG00000236852,,243975,4549142,rs150535953-G,rs150535953,0,150535953,intergenic_variant,1,0.04,1.00E-17,17,,0.41,[0.31-0.51] unit decrease,"Affymetrix, Illumina [8004650] (imputed)",N,balding measurement,http://www.ebi.ac.uk/efo/EFO_0007825,GCST007815,"Genome-wide genotyping array, Targeted genotyping array"
5/15/19,28272467,Heilmann-Heimbach S,3/8/17,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/28272467,Meta-analysis identifies novel risk loci and yields systematic insights into the biology of male-pattern baldness.,Male-pattern baldness,"10,846 European ancestry cases, 11,672 European ancestry controls",NA,Xq12,X,67407598,,AL049641.1 - AL049564.1,ENSG00000226280,ENSG00000233710,,32078,125565,rs2497911-C,rs2497911,0,2497911,intergenic_variant,1,0.19,1E-320,320,,0.8,[0.76-0.84] unit increase,"Affymetrix, Illumina [8004650] (imputed)",N,balding measurement,http://www.ebi.ac.uk/efo/EFO_0007825,GCST007815,"Genome-wide genotyping array, Targeted genotyping array"
5/15/19,28272467,Heilmann-Heimbach S,3/8/17,Nat Commun,www.ncbi.nlm.nih.gov/pubmed/28272467,Meta-analysis identifies novel risk loci and yields systematic insights into the biology of male-pattern baldness.,Male-pattern baldness,"10,846 European ancestry cases, 11,672 European ancestry controls",NA,Xq26.3,X,137873245,,Z96074.1,,,ENSG00000283692,,,rs4829906-G,rs4829906,0,4829906,intron_variant,0,0.4,7.00E-09,8.15490196,,0.09,[0.051-0.129] unit increase,"Affymetrix, Illumina [8004650] (imputed)",N,balding measurement,http://www.ebi.ac.uk/efo/EFO_0007825,GCST007815,"Genome-wide genotyping array, Targeted genotyping array"
10/19/18,30038396,Lee JJ,7/23/18,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30038396,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,Educational attainment (years of education),"up to 1,131,881 European ancestry individuals",NA,Xq22.1,X,103107980,NXF3,NXF3 - RPSAP59,ENSG00000147206,ENSG00000233071,,14837,98030,rs17331777-A,rs17331777,0,17331777,intergenic_variant,1,0.734,4.00E-08,7.397940009,,5.496,[5.49-5.5] z-score increase,"Affymetrix, Illumina [10000000] (imputed)",N,self reported educational attainment,http://www.ebi.ac.uk/efo/EFO_0004784,GCST006442,Genome-wide genotyping array
10/19/18,30038396,Lee JJ,7/23/18,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30038396,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,Educational attainment (years of education),"up to 1,131,881 European ancestry individuals",NA,Xp11.21,X,55528377,USP51,AL590410.1 - AL627224.1,ENSG00000277516,ENSG00000200635,,7663,54356,rs3126258-A,rs3126258,0,3126258,intergenic_variant,1,0.7073,1.00E-09,9,,6.048,[6.04-6.05] z-score increase,"Affymetrix, Illumina [10000000] (imputed)",N,self reported educational attainment,http://www.ebi.ac.uk/efo/EFO_0004784,GCST006442,Genome-wide genotyping array
10/19/18,30038396,Lee JJ,7/23/18,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30038396,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,Educational attainment (years of education),"up to 1,131,881 European ancestry individuals",NA,Xp21.1,X,34084595,FAM47A,AL591501.1,,,ENSG00000233928,,,rs1507220-A,rs1507220,0,1507220,intron_variant,0,0.3013,6.00E-10,9.22184875,,6.183,[6.18-6.19] z-score decrease,"Affymetrix, Illumina [10000000] (imputed)",N,self reported educational attainment,http://www.ebi.ac.uk/efo/EFO_0004784,GCST006442,Genome-wide genotyping array
10/19/18,30038396,Lee JJ,7/23/18,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/30038396,Gene discovery and polygenic prediction from a genome-wide association study of educational attainment in 1.1 million individuals.,Educational attainment (years of education),"up to 1,131,881 European ancestry individuals",NA,Xq26.2,X,134032119,GPC3,AF003529.1 - AC002407.1,ENSG00000232068,ENSG00000200572,,42033,110109,rs5975438-C,rs5975438,0,5975438,intergenic_variant,1,0.3274,4.00E-08,7.397940009,,5.492,[5.49-5.5] z-score increase,"Affymetrix, Illumina [10000000] (imputed)",N,self reported educational attainment,http://www.ebi.ac.uk/efo/EFO_0004784,GCST006442,Genome-wide genotyping array
